CompanyName,Name,City,E_Province,Latitude,Longitude,E_NAIC_Name,CO2_eq,E_Units,Symbol,Report_Year,E_DetailPageURL
Independent Renewable Resources Corp.,Instow UMO Processing Facility,Instow,Saskatchewan,49.724739999999997,-108.275729999999996,Other Petroleum and Coal Products Manufacturing,10.000000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112584&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Validus Power Corp,Kingston CoGen,Bath,Ontario,44.209499999999998,-76.724599999999995,Fossil-Fuel Electric Power Generation,1.010000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110004&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Border Paving Ltd.,Red Deer Main Office,Red Deer,Alberta,52.290439999999997,-112.845209999999994,Head Offices,0.990000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110887&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
TransAlta Renewables Inc.,Soderglen Wind Farm,Fort Macleod,Alberta,49.538330000000002,-113.523229999999998,Other Electric Power Generation,0.040000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112297&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Spec Furniture Inc.,Spec Furniture,Toronto,Ontario,43.704300000000003,-79.587699999999998,Institutional Furniture Manufacturing,0.760000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110724&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Public Works and Government Services Canada,Tunney's Pasture Central Heating and Cooling Plant,Ottawa,Ontario,45.405299999999997,-75.737399999999994,Other Federal Government Public Administration,9.330000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111087&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Global Upholstery Co. Ltd.,Global Upholstery,Downsview,Ontario,43.776800000000001,-79.475600000000000,Office Furniture (except Wood) Manufacturing,3.700000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110609&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Magna International Inc,PRESSTRAN INDUSTRIES (1155 Talbot St),St Thomas,Ontario,42.780400000000000,-81.164289999999994,Other Motor Vehicle Parts Manufacturing,0.520000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112560&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
TA Alberta Hydro LP,Barrier Hydro Plant,Seebe,Alberta,51.034179999999999,-115.040940000000006,Hydro-Electric Power Generation,0.010000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111919&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Lanxess Canada Co./Cie,Elmira Facility,Elmira,Ontario,43.596400000000003,-80.552499999999995,All Other Miscellaneous Chemical Product Manufacturing,7.140000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112292&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
TA Alberta Hydro LP,Rundle Hydro Plant,Canmore,Alberta,51.088000000000001,-115.373000000000005,Hydro-Electric Power Generation,0.020000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111931&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Cascades Canada ULC,Cascades Lachute,Lachute,Quebec,45.390560000000001,-74.204170000000005,Paper (except Newsprint) Mills,9.390000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111500&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Enerkem Alberta Biofuels,Enerkem Alberta Biofuels,Edmonton,Alberta,53.593190000000000,-113.337999999999994,Other Basic Organic Chemical Manufacturing,0.300000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111489&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
East Windsor Cogeneration LP,East Windsor Cogeneration Centre,Windsor,Ontario,42.325519999999997,-83.000670000000000,Fossil-Fuel Electric Power Generation,8.920000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110453&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Public Works and Government Services Canada,Confederation Heights Central Heating and Cooling Plant,Ottawa,Ontario,45.377400000000002,-75.684799999999996,Other Federal Government Public Administration,5.630000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111088&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Catalyst Paper Corporation,Port Alberni Division,Port Alberni,British Columbia,49.247999999999998,-124.809520000000006,Paper (except Newsprint) Mills,6.750000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110230&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Peace River Coal Inc.,Trend Mine (SFO),Tumbler Ridge,British Columbia,55.034300000000002,-120.974999999999994,Bituminous Coal Mining,1.010000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110528&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Validus Power Corp,Iroquois Falls Generating Station,Iroquois Falls,Ontario,48.769599999999997,-80.666899999999998,Fossil-Fuel Electric Power Generation,1.640000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110151&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
"Region of Waterloo, Waste Management Division",Cambridge Landfill Site,Cambridge,Ontario,43.368000000000002,-80.273799999999994,Waste Treatment and Disposal,3.460000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110539&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Border Paving Ltd.,Border Paving 20011,Parker Pit,Alberta,53.056510000000003,-111.514449999999997,"Highway, Street and Bridge Construction",1.550000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110888&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Global File Inc.,Global File Inc.,Concord,Ontario,43.804900000000004,-79.499099999999999,Office Furniture (except Wood) Manufacturing,1.790000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110706&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Maritime Electric,Borden Generating Station,Borden Carleton,Prince Edward Island,46.250270000000000,-63.688240000000000,Fossil-Fuel Electric Power Generation,1.070000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112141&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
TransAlta Renewables Inc.,Castle Wind Farm,Pincher Creek,Alberta,49.515000000000001,-114.025999999999996,Other Electric Power Generation,0.010000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111933&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Atlantic Power LP,Tunis Power Plant,Tunis,Ontario,48.870399999999997,-80.894199999999998,Fossil-Fuel Electric Power Generation,3.800000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110293&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Red Sun Farms Ontario LP,Red Sun Farms Ontario LP,Kingsville,Ontario,42.073639999999997,-82.644149999999996,Other Food Crops Grown Under Cover,8.720000000000001,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112525&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
TransAlta Renewables Inc.,Blue Trail Wind Farm,Fort Macleod,Alberta,49.954599999999999,-111.738500000000002,Other Electric Power Generation,0.010000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112577&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Border Paving Ltd.,Red Deer Truck Shop,Red Deer,Alberta,52.290439999999997,-112.845209999999994,"General Freight Trucking, Local",5.030000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110889&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Trillium Health Partners,Credit Valley Hospital,Mississauga,Ontario,43.559530000000002,-79.703299999999999,General (except Paediatric) Hospitals,9.180000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112261&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Peintures MF Inc.,Peintures MF Inc.,Laval,Quebec,45.594799999999999,-73.756299999999996,Paint and Coating Manufacturing,0.080000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111050&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Pine Cliff Energy Ltd.,Rowley Gas Plant 04-09-031-20W4,Morrin,Alberta,51.635399999999997,-112.792599999999993,Oil and gas extraction (except oil sands),5.980000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111143&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
British Columbia Hydro and Power Authority,Prince Rupert Generating Station (RPG),Prince Rupert,British Columbia,54.256000000000000,-130.227499999999992,Fossil-Fuel Electric Power Generation,2.780000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112198&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Cenovus Energy Inc.,EDAM EOR Central Facility 07-24-049-20W3,Turtle River,Saskatchewan,53.239829999999998,-108.792720000000003,Oil and gas extraction (except oil sands),6.120000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111557&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
TransAlta Renewables Inc.,Cowley Wind Farm,Pincher Creek,Alberta,49.561999999999998,-114.108000000000004,Other Electric Power Generation,0.010000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111934&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Profile Industries Ltd.,PROFILE INDUSTRIES INC.,Toronto,Ontario,43.768900000000002,-79.537099999999995,Office Furniture (except Wood) Manufacturing,2.540000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110718&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Allwood Products Ltd.,115 Drumlin Cir,Concord,Ontario,43.784559999999999,-79.486090000000004,"Wood Office Furniture, including Custom Architectural Woodwo",0.400000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112564&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Ville de Lévis,Incinérateur de Lévis,Lévis,Quebec,46.750700000000002,-71.176199999999994,Waste Treatment and Disposal,8.670000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111039&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
TA Alberta Hydro LP,Brazeau Hydro Plant,Drayton Valley,Alberta,52.909999999999997,-115.375000000000000,Hydro-Electric Power Generation,0.100000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111924&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Border Paving Ltd.,Border Paving 20010,Stony Plain,Alberta,53.552450000000000,-113.998080000000002,"Highway, Street and Bridge Construction",2.330000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110883&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Prairie Mines & Royalty ULC,Paintearth Mine,Forestburg,Alberta,52.866700000000002,-112.200000000000003,Subbituminous Coal Mining,3.290000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110915&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Atlantic Power LP,Nipigon Power Plant,Nipigon,Ontario,49.151200000000003,-88.341800000000006,Fossil-Fuel Electric Power Generation,1.960000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110203&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Whitecourt Power Limited Partnership,Whitecourt Electric Power Generating Facility,Whitecourt,Alberta,54.162360000000000,-115.733900000000006,Other Electric Power Generation,5.380000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110577&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Hamilton Health Sciences Corporation,McMaster University Medical Centre Co-generation Plant,Hamiton,Ontario,43.257980000000003,-79.917100000000005,Paediatric Hospitals,5.110000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111773&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
TransAlta Renewables Inc.,McBride Lake Wind Farm,Fort Macleod,Alberta,49.612000000000002,-113.480999999999995,Other Electric Power Generation,0.010000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112116&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
"GEA Farm Technologies Canada Inc, Division GEA Houle",Division GEA Houle,Drummondville,Quebec,45.501350000000002,-72.254900000000006,Agricultural Implement Manufacturing,0.990000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110824&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Molson Coors Canada,Brasserie de Longueuil,St Hubert,Quebec,45.518389999999997,-73.400720000000007,Breweries,7.490000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112706&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Maritime Electric,Charlottetown Thermal Generating Station,Charlottetown,Prince Edward Island,46.238199999999999,-63.117300000000000,Fossil-Fuel Electric Power Generation,1.590000000000000,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0110827&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
"Epsilyte Canada, ULC",Usine de production de polystyrène expansible,Baie D'urfé,Quebec,45.420099999999998,-73.921899999999994,Resin and Synthetic Rubber Manufacturing,9.869999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0111032&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
Pipestone Energy Corp.,12- 14 Elmworth,Calgary,Alberta,55.064300000000003,-118.963800000000006,Oil and gas extraction (except oil sands),8.859999999999999,kilotonnes of carbon dioxide equivalents (kt CO2 eq),1,2022,<a href=""https://indicators-map.canada.ca/App/Detail?id=0112450&GoCTemplateCulture=en-CA"" target=""_blank"">More information</a>
